ID	File	Speaker	Adjective	Ethnicity	Gender	Age	Education	L1	Frequency	Function	Priming	Gradability	SemanticCategory	Emotionality	very	FileSpeaker
69986	DPC216	HI	cool	PAKEHA	Woman	20-29	University	ENGLISH	0.98973	Attributive	Prime	-1.30659122018922	PhysicalProperty	PositiveEmotional	other	DPC216HI
69993	DPC216	HI	nice	PAKEHA	Woman	20-29	University	ENGLISH	1.72495	Attributive	Prime	0.726620394571161	Value	NonEmotional	other	DPC216HI
69999	DPC216	EM	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-1.89607765147862	Value	PositiveEmotional	other	DPC216EM
70056	DPC216	HI	amazing	PAKEHA	Woman	20-29	University	ENGLISH	0.39589	Attributive	NoPrime	1	Value	NonEmotional	other	DPC216HI
70077	DPC217	FA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC217FA
70081	DPC217	FA	neat	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.26393	Attributive	Prime	-0.573676814481807	HumanPropensity	NonEmotional	other	DPC217FA
70082	DPC217	FA	natural	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16967	Predicative	Prime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC217FA
70320	DPC217	FB	important	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.25575	Predicative	NoPrime	1	Value	PositiveEmotional	other	DPC217FB
70340	DPC217	FA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC217FA
70341	DPC217	FA	good	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-1.08633478758156	Value	PositiveEmotional	other	DPC217FA
70359	DPC217	FA	sad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16024	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC217FA
70411	DPC218	LY	weird	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	0.07879	Attributive	NoPrime	-1.53393242762811	HumanPropensity	NegativeEmotional	other	DPC218LY
70456	DPC218	LY	lucky	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	0.17727	Attributive	NoPrime	-2.71960305595973	HumanPropensity	PositiveEmotional	very	DPC218LY
70472	DPC218	LY	good	MAORI/PAKEHA	Man	30-39	NoUniversity	OTHER	6.02718	Predicative	NoPrime	0.366248645677338	Value	PositiveEmotional	very	DPC218LY
70603	DPC219	AL	frustrating	OTHER	Man	20-29	NoUniversity	ENGLISH	0.0377	Attributive	NoPrime	1	Other	NonEmotional	other	DPC219AL
70604	DPC219	AL	frustrating	OTHER	Man	20-29	NoUniversity	ENGLISH	0.0377	Attributive	Prime	1	Other	NonEmotional	other	DPC219AL
70638	DPC219	AL	frustrating	OTHER	Man	20-29	NoUniversity	ENGLISH	0.0377	Predicative	NoPrime	1	Other	NonEmotional	other	DPC219AL
70715	DPC219	AL	good	OTHER	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-1.28922664717018	Value	PositiveEmotional	very	DPC219AL
70838	DPC219	AL	quiet	OTHER	Man	20-29	NoUniversity	ENGLISH	0.12254	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	PositiveEmotional	other	DPC219AL
70839	DPC219	AL	quiet	OTHER	Man	20-29	NoUniversity	ENGLISH	0.12254	Attributive	Prime	-3.66356164612965	PhysicalProperty	PositiveEmotional	other	DPC219AL
71133	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-0.845850019936695	Value	PositiveEmotional	other	DPC221AN
71147	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Predicative	NoPrime	-0.79407229638527	Value	PositiveEmotional	other	DPC221AN
71177	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Predicative	NoPrime	-0.496816351703291	Value	PositiveEmotional	other	DPC221AN
71213	DPC221	BU	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-1.89783497922093	Value	PositiveEmotional	other	DPC221BU
71270	DPC221	AN	cheap	PAKEHA	Woman	16-19	University	ENGLISH	0.27707	Predicative	NoPrime	-1.9243731558408	Value	NegativeEmotional	other	DPC221AN
71299	DPC221	BU	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC221BU
71319	DPC221	BU	poor	PAKEHA	Woman	16-19	University	ENGLISH	0.40494	Predicative	NoPrime	-1.52455417497704	Value	NonEmotional	other	DPC221BU
71469	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	0.653087142732324	Value	PositiveEmotional	other	DPC221AN
71492	DPC221	AN	weird	PAKEHA	Woman	16-19	University	ENGLISH	0.27707	Attributive	Prime	-2.46168164249936	HumanPropensity	NegativeEmotional	other	DPC221AN
71493	DPC221	AN	trendy	PAKEHA	Woman	16-19	University	ENGLISH	0.06394	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC221AN
71499	DPC221	AN	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	Prime	-0.186890259117287	Value	PositiveEmotional	other	DPC221AN
71543	DPC221	AN	trendy	PAKEHA	Woman	16-19	University	ENGLISH	0.06394	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC221AN
71547	DPC221	AN	trendy	PAKEHA	Woman	16-19	University	ENGLISH	0.06394	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC221AN
71550	DPC221	AN	high	PAKEHA	Woman	16-19	University	ENGLISH	0.31969	Attributive	NoPrime	-0.882919840346329	Position	NonEmotional	other	DPC221AN
71603	DPC221	BU	good	PAKEHA	Woman	16-19	University	ENGLISH	5.34953	Attributive	NoPrime	-2.16467016729549	Value	PositiveEmotional	other	DPC221BU
71638	DPC222	AB	old	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.76078	Attributive	NoPrime	-0.0551487467368233	Age	NonEmotional	other	DPC222AB
71642	DPC222	AB	sorry	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.42265	Predicative	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	very	DPC222AB
71654	DPC222	AB	nervous	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.08453	Attributive	Prime	-0.713978688808318	HumanPropensity	NegativeEmotional	very	DPC222AB
71710	DPC222	AB	proud	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.08453	Attributive	NoPrime	-1.66980501298097	HumanPropensity	PositiveEmotional	very	DPC222AB
71718	DPC222	AB	lonely	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.04227	Attributive	Prime	1	HumanPropensity	NegativeEmotional	very	DPC222AB
71789	DPC222	LC	vicious	PAKEHA	Woman	60+	University	ENGLISH	0.2381	Attributive	NoPrime	-0.167001824480752	HumanPropensity	NegativeEmotional	other	DPC222LC
71847	DPC222	LC	happy	PAKEHA	Woman	60+	University	ENGLISH	0.95238	Attributive	NoPrime	-0.218313914091959	HumanPropensity	PositiveEmotional	very	DPC222LC
71863	DPC222	LC	lovely	PAKEHA	Woman	60+	University	ENGLISH	1.66667	Attributive	NoPrime	1	Value	PositiveEmotional	very	DPC222LC
71878	DPC222	LC	happy	PAKEHA	Woman	60+	University	ENGLISH	0.95238	Predicative	NoPrime	-3.66356164612965	HumanPropensity	PositiveEmotional	very	DPC222LC
71907	DPC222	LC	close	PAKEHA	Woman	60+	University	ENGLISH	0.2381	Predicative	NoPrime	-0.845850019936695	Position	NonEmotional	very	DPC222LC
72084	DPC223	BN	big	PAKEHA	Woman	60+	NoUniversity	ENGLISH	6.2645	Attributive	NoPrime	-2.50654916899263	Dimension	NonEmotional	other	DPC223BN
72128	DPC223	BN	young	PAKEHA	Woman	60+	NoUniversity	ENGLISH	1.16009	Attributive	NoPrime	-0.836382425006198	Age	PositiveEmotional	other	DPC223BN
72191	DPC223	BN	blue	PAKEHA	Woman	60+	NoUniversity	ENGLISH	0.23202	Predicative	NoPrime	-1.47240378250565	Color	NonEmotional	other	DPC223BN
72211	DPC223	BN	nice	PAKEHA	Woman	60+	NoUniversity	ENGLISH	0.92807	Attributive	NoPrime	-1.60295927029441	Value	NonEmotional	very	DPC223BN
72222	DPC223	BN	nice	PAKEHA	Woman	60+	NoUniversity	ENGLISH	0.92807	Predicative	NoPrime	-2.67624013754645	Value	NonEmotional	other	DPC223BN
72247	DPC224	CS	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.08091	Predicative	NoPrime	-2.39237728290092	Value	PositiveEmotional	other	DPC224CS
72278	DPC224	CS	big	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.75213	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	other	DPC224CS
72340	DPC224	BT	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Predicative	NoPrime	-1.73766355259194	Value	PositiveEmotional	other	DPC224BT
72341	DPC224	BT	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-3.66356164612965	Value	PositiveEmotional	other	DPC224BT
72342	DPC224	BT	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	Prime	-3.25039811847062	Value	PositiveEmotional	other	DPC224BT
72367	DPC224	BT	funny	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.13112	Attributive	NoPrime	-2.57601598309981	HumanPropensity	NonEmotional	other	DPC224BT
72377	DPC224	BT	freaky	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.01885	Attributive	NoPrime	1	Other	NonEmotional	other	DPC224BT
72382	DPC224	BT	scary	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.10369	Predicative	NoPrime	1	Other	NonEmotional	other	DPC224BT
72508	DPC224	CS	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC224CS
72597	DPC225	AD	dull	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.02577	Attributive	NoPrime	-0.376044754071689	PhysicalProperty	NegativeEmotional	other	DPC225AD
72628	DPC225	BY	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.89038	Attributive	NoPrime	-3.66356164612965	Value	PositiveEmotional	very	DPC225BY
72680	DPC225	AD	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	0.635525576235116	Value	PositiveEmotional	other	DPC225AD
72690	DPC225	BY	dark	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.17909	Predicative	NoPrime	-3.66356164612965	Color	NonEmotional	other	DPC225BY
72709	DPC225	AD	horrible	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.1546	Attributive	NoPrime	-0.642856237696581	Value	NegativeEmotional	other	DPC225AD
72710	DPC225	AD	horrible	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.1546	Attributive	Prime	-3.66356164612965	Value	NegativeEmotional	other	DPC225AD
72760	DPC225	BY	hard	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.75408	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC225BY
72769	DPC225	AD	impressive	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.02577	Attributive	NoPrime	-1.71167349053572	Value	NonEmotional	other	DPC225AD
72860	DPC226	BB	high	PAKEHA	Woman	16-19	NoUniversity	OTHER	0.31969	Attributive	NoPrime	-2.65550180237881	Position	NonEmotional	other	DPC226BB
72990	DPC226	AN	weird	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.27335	Attributive	NoPrime	-3.10362876160721	HumanPropensity	NegativeEmotional	other	DPC226AN
73022	DPC226	AN	sad	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.16024	Predicative	NoPrime	-1.72043250562425	HumanPropensity	NonEmotional	other	DPC226AN
73046	DPC226	AN	different	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.89547	Attributive	NoPrime	1	Other	NonEmotional	very	DPC226AN
73177	DPC227	BL	easy	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	0.23444	Attributive	NoPrime	0.106244495295878	Difficulty	NonEmotional	other	DPC227BL
73208	DPC227	BL	bad	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.30009	Attributive	NoPrime	-2.28958439182572	Value	NegativeEmotional	other	DPC227BL
73271	DPC227	BL	good	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	5.34953	Attributive	NoPrime	-1.52776536217	Value	PositiveEmotional	other	DPC227BL
73348	DPC227	HE	interesting	PAKEHA	Woman	16-19	University	ENGLISH	0.38363	Attributive	NoPrime	1	Value	PositiveEmotional	other	DPC227HE
73370	DPC227	BL	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	NoPrime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC227BL
73380	DPC227	BL	funny	PAKEHA	Woman	16-19	NoUniversity	ENGLISH	1.17221	Attributive	Prime	-3.66356164612965	HumanPropensity	NonEmotional	other	DPC227BL
73454	DPC228	DI	young	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.67568	Attributive	NoPrime	-2.9178149189019	Age	PositiveEmotional	other	DPC228DI
73467	DPC228	DI	hairy	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.02599	Attributive	NoPrime	-3.66356164612965	PhysicalProperty	NegativeEmotional	very	DPC228DI
73483	DPC228	DI	difficult	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.38981	Predicative	NoPrime	-3.66356164612965	Difficulty	NonEmotional	very	DPC228DI
73491	DPC228	DI	nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	1.32536	Attributive	Prime	-1.91776766288486	Value	NonEmotional	very	DPC228DI
73506	DPC228	DI	heavy	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.15593	Predicative	NoPrime	-1.23053027625789	PhysicalProperty	NonEmotional	other	DPC228DI
73536	DPC228	DI	wealthy	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.05198	Attributive	NoPrime	1	Other	NonEmotional	other	DPC228DI
73641	DPC228	MR	different	PAKEHA	Woman	60+	NoUniversity	ENGLISH	1.19048	Attributive	NoPrime	1	Other	NonEmotional	very	DPC228MR
73648	DPC228	MR	narrow	PAKEHA	Woman	60+	NoUniversity	ENGLISH	0.2381	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	very	DPC228MR
73690	DPC228	MR	pretty	PAKEHA	Woman	60+	NoUniversity	ENGLISH	0.2381	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC228MR
73710	DPC228	DI	nice	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	1.32536	Attributive	NoPrime	-1.13412332396131	Value	NonEmotional	very	DPC228DI
73808	DPC229	MK	good	PAKEHA	Man	30-39	University	ENGLISH	6.02718	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	other	DPC229MK
73828	DPC229	MK	old	PAKEHA	Man	30-39	University	ENGLISH	1.31968	Predicative	NoPrime	0.165283487567695	Age	NonEmotional	other	DPC229MK
73918	DPC229	MK	hard	PAKEHA	Man	30-39	University	ENGLISH	0.72878	Attributive	NoPrime	-0.266964602111705	PhysicalProperty	NonEmotional	other	DPC229MK
73939	DPC229	FR	close	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.10307	Attributive	NoPrime	-0.411729190634916	Position	NonEmotional	other	DPC229FR
73948	DPC229	MK	close	PAKEHA	Man	30-39	University	ENGLISH	0.07879	Predicative	NoPrime	-0.535959774082598	Position	NonEmotional	other	DPC229MK
73995	DPC229	MK	good	PAKEHA	Man	30-39	University	ENGLISH	6.02718	Attributive	NoPrime	-0.873295876742395	Value	PositiveEmotional	other	DPC229MK
74139	DPC230	PT	difficult	PAKEHA	Woman	40-49	University	ENGLISH	0.33149	Attributive	NoPrime	-3.66356164612965	Difficulty	NonEmotional	other	DPC230PT
74144	DPC230	PT	difficult	PAKEHA	Woman	40-49	University	ENGLISH	0.33149	Predicative	Prime	-2.18724440410511	Difficulty	NonEmotional	other	DPC230PT
74198	DPC230	PT	happy	PAKEHA	Woman	40-49	University	ENGLISH	0.36306	Attributive	NoPrime	-2.62204771959621	HumanPropensity	PositiveEmotional	other	DPC230PT
74211	DPC230	PT	little	PAKEHA	Woman	40-49	University	ENGLISH	1.37332	Attributive	NoPrime	-1.69506666962215	Dimension	NonEmotional	very	DPC230PT
74229	DPC230	PT	quick	PAKEHA	Woman	40-49	University	ENGLISH	0.22099	Predicative	Prime	-0.0551480572630621	Speed	NonEmotional	very	DPC230PT
74235	DPC230	PT	conservative	PAKEHA	Woman	40-49	University	ENGLISH	0.04736	Attributive	NoPrime	1	HumanPropensity	NonEmotional	other	DPC230PT
74237	DPC230	PT	conservative	PAKEHA	Woman	40-49	University	ENGLISH	0.04736	Attributive	Prime	1	HumanPropensity	NonEmotional	other	DPC230PT
74238	DPC230	PT	easy	PAKEHA	Woman	40-49	University	ENGLISH	0.26835	Attributive	Prime	-1.11456846172147	Difficulty	NonEmotional	other	DPC230PT
74241	DPC230	PT	perfect	PAKEHA	Woman	40-49	University	ENGLISH	0.01579	Attributive	NoPrime	-0.228251364923159	Value	PositiveEmotional	other	DPC230PT
74431	DPC232	TM	flat	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.25767	Attributive	NoPrime	-0.584945898005677	PhysicalProperty	NonEmotional	other	DPC232TM
74498	DPC232	TM	weird	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.0773	Attributive	NoPrime	-0.471819074227493	HumanPropensity	NegativeEmotional	other	DPC232TM
74540	DPC232	TM	good	PAKEHA	Man	20-29	NoUniversity	ENGLISH	6.08091	Attributive	NoPrime	-0.536648439052284	Value	PositiveEmotional	other	DPC232TM
74545	DPC232	TM	disappointed	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.02577	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC232TM
74548	DPC232	TM	stupid	PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.20613	Attributive	NoPrime	0.661968806641884	HumanPropensity	NegativeEmotional	other	DPC232TM
74708	DPC232	TM	nice	PAKEHA	Man	20-29	NoUniversity	ENGLISH	1.03066	Attributive	NoPrime	-1.4347548603326	Value	NonEmotional	other	DPC232TM
74727	DPC232	AN	nice	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.72495	Attributive	NoPrime	-3.66356164612965	Value	NonEmotional	other	DPC232AN
74733	DPC232	AN	warm	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.14139	Attributive	NoPrime	-1.94497840269132	PhysicalProperty	NonEmotional	very	DPC232AN
74829	DPC233	MQ	high	PAKEHA	Man	60+	University	ENGLISH	0.20877	Attributive	NoPrime	-1.68933281441056	Position	NonEmotional	other	DPC233MQ
74832	DPC233	MQ	different	PAKEHA	Man	60+	University	ENGLISH	0.88727	Predicative	NoPrime	1	Other	NonEmotional	very	DPC233MQ
74874	DPC233	NT	short	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.36383	Attributive	NoPrime	-3.66356164612965	Dimension	NonEmotional	very	DPC233NT
74949	DPC233	LD	right	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	1.82864	Attributive	NoPrime	-0.218315403101686	Value	NonEmotional	other	DPC233LD
75024	DPC233	LD	talented	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.00943	Attributive	NoPrime	1	HumanPropensity	NonEmotional	other	DPC233LD
75027	DPC233	LD	quick	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.20737	Attributive	NoPrime	0.79586598136911	Speed	NonEmotional	very	DPC233LD
75030	DPC233	LD	brilliant	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.12254	Attributive	Prime	-0.97435113678718	Value	PositiveEmotional	very	DPC233LD
75038	DPC233	NT	witty	PAKEHA	Woman	50-59	NoUniversity	ENGLISH	0.02599	Predicative	NoPrime	1.98969589587368	HumanPropensity	PositiveEmotional	very	DPC233NT
75042	DPC233	LD	witty	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.00943	Attributive	NoPrime	-1.98116345552823	HumanPropensity	PositiveEmotional	other	DPC233LD
75048	DPC233	LD	dull	PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.01885	Predicative	NoPrime	0.994055162925576	PhysicalProperty	NegativeEmotional	other	DPC233LD
75076	DPC234	BT	nice	PAKEHA	Woman	50-59	NoUniversity	OTHER	1.32536	Attributive	NoPrime	-1.5959479321384	Value	NonEmotional	very	DPC234BT
75119	DPC234	AS	nice	PAKEHA	Woman	50-59	NoUniversity	OTHER	1.32536	Attributive	NoPrime	-1.92221445450356	Value	NonEmotional	very	DPC234AS
75120	DPC234	AS	unusual	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.18191	Attributive	Prime	1	Other	NonEmotional	very	DPC234AS
75121	DPC234	AS	french	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.10395	Predicative	NoPrime	0.516148713458614	Other	NonEmotional	other	DPC234AS
75176	DPC234	BT	unusual	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.18191	Attributive	NoPrime	1	Other	NonEmotional	very	DPC234BT
75187	DPC234	BT	nice	PAKEHA	Woman	50-59	NoUniversity	OTHER	1.32536	Attributive	Prime	-3.66356164612965	Value	NonEmotional	very	DPC234BT
75204	DPC234	AS	unusual	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.18191	Attributive	NoPrime	1	Other	NonEmotional	other	DPC234AS
75218	DPC234	BT	careful	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.15593	Attributive	NoPrime	1	HumanPropensity	PositiveEmotional	very	DPC234BT
75232	DPC234	AS	artistic	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.07796	Attributive	Prime	-1.79769050671308	HumanPropensity	PositiveEmotional	very	DPC234AS
75238	DPC234	AS	artistic	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.07796	Attributive	Prime	-0.173575152020369	HumanPropensity	PositiveEmotional	very	DPC234AS
75255	DPC234	AS	unusual	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.18191	Attributive	NoPrime	1	Other	NonEmotional	other	DPC234AS
75303	DPC234	AS	good	PAKEHA	Woman	50-59	NoUniversity	OTHER	3.89813	Predicative	NoPrime	-3.66356164612965	Value	PositiveEmotional	very	DPC234AS
75442	DPC234	AS	lucky	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.15593	Attributive	NoPrime	-2.09552838388649	HumanPropensity	PositiveEmotional	very	DPC234AS
75444	DPC234	AS	lucky	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.15593	Predicative	Prime	-0.399333229426331	HumanPropensity	PositiveEmotional	very	DPC234AS
75471	DPC234	BT	difficult	PAKEHA	Woman	50-59	NoUniversity	OTHER	0.38981	Predicative	Prime	-3.66356164612965	Difficulty	NonEmotional	very	DPC234BT
75503	DPC235	DR	easy	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.23444	Predicative	NoPrime	-2.41630878671844	Difficulty	NonEmotional	other	DPC235DR
75517	DPC235	DR	bad	PAKEHA	Man	16-19	NoUniversity	ENGLISH	1.30009	Attributive	NoPrime	0.300751764138087	Value	NegativeEmotional	other	DPC235DR
75532	DPC235	DR	bad	PAKEHA	Man	16-19	NoUniversity	ENGLISH	1.30009	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC235DR
75690	DPC235	DR	next	PAKEHA	Man	16-19	NoUniversity	ENGLISH	1.12958	Attributive	NoPrime	1	Position	NonEmotional	other	DPC235DR
75743	DPC235	IV	late	PAKEHA	Man	50-59	NoUniversity	OTHER	0.16906	Attributive	NoPrime	-0.799951185802118	Other	NegativeEmotional	other	DPC235IV
75883	DPC237	DV	cool	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.98973	Attributive	NoPrime	-1.07261665719328	PhysicalProperty	PositiveEmotional	other	DPC237DV
75904	DPC237	DV	cool	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.98973	Attributive	NoPrime	-3.33630504291187	PhysicalProperty	PositiveEmotional	other	DPC237DV
75910	DPC237	DV	pretty	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.16967	Predicative	NoPrime	-2.2355243275217	Value	PositiveEmotional	other	DPC237DV
75911	DPC237	DV	awesome	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.20737	Attributive	Prime	-1.56652109199995	Value	NonEmotional	other	DPC237DV
75936	DPC237	TR	flat	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.42626	Predicative	NoPrime	0.661968806641884	PhysicalProperty	NonEmotional	other	DPC237TR
75952	DPC237	TR	simple	PAKEHA	Man	16-19	NoUniversity	ENGLISH	0.08525	Predicative	NoPrime	0.192057198752175	Difficulty	NonEmotional	other	DPC237TR
75966	DPC237	DV	cool	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.98973	Attributive	NoPrime	-1.4536766806553	PhysicalProperty	PositiveEmotional	other	DPC237DV
75991	DPC237	DV	horrible	MAORI/PAKEHA	Man	20-29	NoUniversity	ENGLISH	0.2545	Predicative	NoPrime	-3.66356164612965	Value	NegativeEmotional	other	DPC237DV
76034	DPC238	CE	good	OTHER	Woman	20-29	University	ENGLISH	6.89038	Attributive	NoPrime	-2.27635407385624	Value	PositiveEmotional	other	DPC238CE
76058	DPC238	CE	disappointed	OTHER	Woman	20-29	University	ENGLISH	0.04713	Attributive	Prime	1	HumanPropensity	NegativeEmotional	other	DPC238CE
76076	DPC238	CE	hard	OTHER	Woman	20-29	University	ENGLISH	0.75408	Predicative	NoPrime	-3.66356164612965	PhysicalProperty	NonEmotional	other	DPC238CE
76103	DPC238	CE	ambitious	OTHER	Woman	20-29	University	ENGLISH	0.00943	Predicative	NoPrime	-3.37266413448853	HumanPropensity	NonEmotional	other	DPC238CE
76373	DPC238	CE	good	OTHER	Woman	20-29	University	ENGLISH	6.89038	Predicative	NoPrime	-0.0249881450125291	Value	PositiveEmotional	other	DPC238CE
76385	DPC238	CE	tough	OTHER	Woman	20-29	University	ENGLISH	0.07541	Predicative	Prime	0.198491837613685	PhysicalProperty	NegativeEmotional	other	DPC238CE
76477	DPC240	EL	nervous	MAORI	Woman	30-39	NoUniversity	ENGLISH	0.09848	Predicative	NoPrime	-0.481828957065242	HumanPropensity	NegativeEmotional	other	DPC240EL
76510	DPC240	KT	ignorant	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.01885	Attributive	NoPrime	1	HumanPropensity	NegativeEmotional	other	DPC240KT
76530	DPC240	EL	good	MAORI	Woman	30-39	NoUniversity	ENGLISH	6.02718	Attributive	NoPrime	-0.997357767844818	Value	PositiveEmotional	other	DPC240EL
76535	DPC240	KT	strong	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.07541	Attributive	NoPrime	0.268792838657705	PhysicalProperty	NonEmotional	other	DPC240KT
76570	DPC240	KT	black	MAORI/PAKEHA	Woman	20-29	NoUniversity	ENGLISH	0.38646	Attributive	NoPrime	-0.918280717588328	Color	NegativeEmotional	other	DPC240KT
76588	DPC240	EL	sorry	MAORI	Woman	30-39	NoUniversity	ENGLISH	0.33484	Predicative	NoPrime	-2.05569874944599	HumanPropensity	NonEmotional	other	DPC240EL
